,0
279,72.9207048890335
280,72.87624436478201
281,72.83177635089008
282,72.78730082817346
283,72.74281777744791
284,72.69832717952916
285,72.65382901523299
286,72.60932326537512
287,72.56480991077132
288,72.52028893223732
289,72.4757603105889
290,72.43122402664179
291,72.38668006121175
292,72.34212839511451
293,72.29756900916584
294,72.25300188418149
295,72.2084270009772
296,72.16384434036873
297,72.11925388317182
298,72.07465561020223
299,72.0300495022757
300,71.98543554020799
301,71.94081370481484
302,71.896183976912
303,71.85154633731524
304,71.80690076684029
305,71.7622472463029
306,71.71758575651884
307,71.67291627830384
308,71.62823879247365
309,71.58355327984404
310,71.53885972123075
311,71.49415809744951
312,71.4494483893161
313,71.40473057764625
314,71.36000464325572
315,71.31527056696027
316,71.27052832957563
317,71.22577791191755
318,71.18101929480179
319,71.1362524590441
320,71.09147738546024
321,71.04669405486594
322,71.00190244807696
323,70.95710254590905
324,70.91229432917795
325,70.86747777869944
326,70.82265287528924
327,70.77781959976309
328,70.73297793293679
329,70.68812785562605
330,70.64326934864663
331,70.59840239281426
332,70.55352696894474
333,70.50864305785379
334,70.46375064035715
335,70.41884969727057
336,70.37394020940982
337,70.32902215759066
338,70.2840955226288
339,70.23916028534002
340,70.19421642654007
341,70.14926392704467
342,70.10430276766961
343,70.05933292923062
344,70.01435439254345
345,69.96936713842385
346,69.92437114768758
347,69.87936640115038
348,69.834352879628
349,69.7893305639362
350,69.74429943489072
351,69.69925947330731
352,69.65421066000172
353,69.60915297578973
354,69.56408640148703
355,69.51901091790943
356,69.47392650587264
357,69.42883314619243
358,69.38373081968454
359,69.33861950716474
360,69.29349918944875
361,69.24836984735234
362,69.20323146169126
363,69.15808401328124
364,69.11292748293806
365,69.06776185147746
366,69.02258709971517
367,68.97740320846697
368,68.9322101585486
369,68.8870079307758
370,68.84179650596431
371,68.79657586492992
372,68.75134598848835
373,68.70610685745535
374,68.66085845264669
375,68.6156007548781
376,68.57033374496535
377,68.52505740372416
378,68.47977171197032
379,68.43447665051954
380,68.38917220018759
381,68.34385834179022
382,68.29853505614318
383,68.25320232406222
384,68.20786012636309
385,68.16250844386154
386,68.11714725737332
387,68.07177654771417
388,68.02639629569985
389,67.98100648214613
390,67.93560708786872
